epoch,train_loss,val_loss,val_accuracy
108,0.0015024414169602096,11.812148094177246,26.923076923076923
109,0.0014681823085993528,11.818459510803223,26.923076923076923
110,0.0012040267465636134,11.827911376953125,26.923076923076923
111,0.0016419944586232305,11.84005355834961,26.923076923076923
112,0.0013805257913190871,11.853093147277832,26.923076923076923
113,0.0014777121832594275,11.862756729125977,26.923076923076923
114,0.001285548962187022,11.870698928833008,26.923076923076923
115,0.0012277999776415527,11.877349853515625,26.923076923076923
116,0.0011679914023261517,11.884197235107422,26.923076923076923
117,0.0014433623873628676,11.893831253051758,26.923076923076923
118,0.0015195627056527883,11.905877113342285,26.923076923076923
119,0.0012191080604679883,11.920353889465332,26.923076923076923
120,0.0010775304108392447,11.943694114685059,26.923076923076923
121,0.0011150648060720414,11.96016788482666,26.923076923076923
122,0.0010118373320437968,11.973098754882812,26.923076923076923
123,0.0012103983317501843,11.984676361083984,26.923076923076923
124,0.0010595357744023204,11.99564266204834,26.923076923076923
125,0.0010506445833016187,12.011236190795898,25.0
126,0.001254988688742742,12.024089813232422,25.0
127,0.0008607911295257509,12.038204193115234,23.076923076923077
128,0.0009206825634464622,12.047700881958008,23.076923076923077
129,0.0008387347334064543,12.055716514587402,23.076923076923077
130,0.0008547931502107531,12.050495147705078,23.076923076923077
131,0.0008929506002459675,12.053741455078125,23.076923076923077
132,0.0007964392425492406,12.055425643920898,23.076923076923077
133,0.0008768991392571479,12.06312370300293,23.076923076923077
134,0.0008361338987015188,12.07185173034668,25.0
135,0.0009993688727263361,12.092583656311035,25.0
136,0.0008826674311421812,12.092092514038086,25.0
137,0.0008246561628766358,12.092011451721191,25.0
138,0.0008130029891617596,12.09466552734375,25.0
139,0.0007067467377055436,12.09731674194336,26.923076923076923
140,0.0007769781223032624,12.10521125793457,26.923076923076923
141,0.0006871026125736535,12.112258911132812,26.923076923076923
142,0.0007857713208068162,12.11860179901123,26.923076923076923
143,0.0007191517506726086,12.127068519592285,26.923076923076923
144,0.0007866743253543973,12.127578735351562,25.0
145,0.0007194227946456522,12.139120101928711,25.0
146,0.0007453218277078122,12.149290084838867,23.076923076923077
147,0.0007112132152542472,12.15810489654541,23.076923076923077
148,0.0007336819253396243,12.175714492797852,23.076923076923077
149,0.0007429241086356342,12.182552337646484,23.076923076923077
150,0.000802621099865064,12.188016891479492,23.076923076923077
151,0.0006385832384694368,12.188582420349121,23.076923076923077
152,0.0006382974097505212,12.190261840820312,23.076923076923077
153,0.0006302535184659064,12.191529273986816,25.0
154,0.0006723494734615088,12.194452285766602,25.0
155,0.0006358381942845881,12.199463844299316,26.923076923076923
156,0.000676052994094789,12.205551147460938,26.923076923076923
157,0.0006160991615615785,12.211142539978027,26.923076923076923
158,0.0006119973841123283,12.218918800354004,26.923076923076923
159,0.0006132579583209008,12.224641799926758,26.923076923076923
160,0.0005783983506262302,12.231329917907715,26.923076923076923
161,0.0006131402915343642,12.239460945129395,26.923076923076923
162,0.0006332116026896983,12.242876052856445,26.923076923076923
163,0.0006018662825226784,12.252396583557129,25.0
164,0.000567808048799634,12.261269569396973,25.0
165,0.0006642448133789003,12.273517608642578,23.076923076923077
166,0.0005766222311649472,12.278913497924805,23.076923076923077
167,0.0005792592710349709,12.283700942993164,23.076923076923077
168,0.000601579318754375,12.28648853302002,23.076923076923077
169,0.000550800614291802,12.286713600158691,23.076923076923077
170,0.0004891840217169374,12.285945892333984,23.076923076923077
171,0.0005693950515706092,12.290742874145508,23.076923076923077
172,0.0005054317298345268,12.287063598632812,25.0
173,0.0005075822991784662,12.290947914123535,25.0
174,0.0005366269324440509,12.3431396484375,25.0
175,0.0005170466611161828,12.350337028503418,25.0
176,0.000524526578374207,12.369001388549805,25.0
177,0.000476463814266026,12.325797080993652,23.076923076923077
178,0.0004850968689424917,12.333560943603516,23.076923076923077
179,0.0004792379622813314,12.334850311279297,25.0
180,0.0004946277476847172,12.334519386291504,25.0
181,0.0005129787896294147,12.33401870727539,25.0
182,0.0004632192722056061,12.337580680847168,25.0
183,0.0004914084711344913,12.342259407043457,25.0
184,0.00043908685620408505,12.345022201538086,25.0
185,0.0004479389899643138,12.348244667053223,25.0
186,0.0004893006407655776,12.353400230407715,25.0
187,0.00043600065691862255,12.357033729553223,25.0
188,0.000516673899255693,12.362585067749023,25.0
189,0.0005040308460593224,12.370784759521484,25.0
190,0.00042992270027752966,12.37725830078125,25.0
191,0.0004237716493662447,12.384583473205566,25.0
192,0.0004570479068206623,12.387454986572266,25.0
193,0.00042208020749967545,12.390868186950684,26.923076923076923
194,0.00041544904524926096,12.397099494934082,26.923076923076923
195,0.0004434613656485453,12.403829574584961,26.923076923076923
196,0.00045275907905306667,12.41214656829834,25.0
197,0.00041275087278336287,12.410969734191895,25.0
198,0.00043393993109930307,12.41409683227539,25.0
199,0.00043030065717175603,12.417824745178223,25.0
200,0.00042033106728922576,12.420233726501465,25.0
