epoch,train_loss,val_loss,val_accuracy
1,5.342682600021362,5.060215473175049,23.91304347826087
2,4.453442096710205,4.772636890411377,10.869565217391305
3,4.290640115737915,4.835745334625244,15.217391304347828
4,3.8353705406188965,4.973738670349121,23.91304347826087
5,3.5985673666000366,4.900455951690674,30.434782608695656
6,3.240022301673889,5.329063415527344,28.26086956521739
7,2.9691286087036133,5.315804958343506,26.08695652173913
8,2.4624534845352173,5.205864906311035,28.26086956521739
9,2.0909922122955322,5.614989757537842,30.434782608695656
10,1.6935557126998901,6.025712490081787,30.434782608695656
11,1.3470522165298462,6.530798435211182,30.434782608695656
12,0.9628422558307648,6.721987724304199,34.78260869565217
13,0.7673780620098114,7.204563140869141,34.78260869565217
14,0.649390697479248,7.561614513397217,34.78260869565217
15,0.3876999467611313,8.078240394592285,36.95652173913043
16,0.33736468851566315,8.182014465332031,34.78260869565217
17,0.3201339542865753,8.532929420471191,36.95652173913043
18,0.28753460198640823,8.642746925354004,34.78260869565217
19,0.19618496298789978,8.819266319274902,34.78260869565217
20,0.2004234343767166,8.971848487854004,32.608695652173914
21,0.19071336090564728,9.295145988464355,34.78260869565217
22,0.20124469697475433,9.742013931274414,30.434782608695656
23,0.16255619749426842,9.640093803405762,34.78260869565217
24,0.07466817274689674,10.027022361755371,34.78260869565217
25,0.09392841532826424,9.90507698059082,32.608695652173914
26,0.053697993978857994,9.90143871307373,34.78260869565217
27,0.06421664915978909,10.472728729248047,28.26086956521739
28,0.062169190496206284,10.730936050415039,28.26086956521739
29,0.0325624905526638,10.799304008483887,34.78260869565217
30,0.034742617048323154,10.987322807312012,34.78260869565217
31,0.03622894361615181,11.186530113220215,30.434782608695656
32,0.02320675179362297,11.235241889953613,30.434782608695656
33,0.01847895234823227,11.267504692077637,30.434782608695656
34,0.016727660782635212,11.340644836425781,30.434782608695656
35,0.01741024199873209,11.365157127380371,30.434782608695656
36,0.011595623567700386,11.450492858886719,30.434782608695656
37,0.010994905605912209,11.458724021911621,30.434782608695656
38,0.008583167102187872,11.4214506149292,32.608695652173914
39,0.008683391381055117,11.406900405883789,32.608695652173914
40,0.007155059603974223,11.378737449645996,32.608695652173914
41,0.008295679464936256,11.38691234588623,30.434782608695656
42,0.0059164457488805056,11.445714950561523,30.434782608695656
43,0.0048586116172373295,11.48051643371582,30.434782608695656
44,0.005381829338148236,11.54723072052002,30.434782608695656
45,0.0046703878324478865,11.582984924316406,30.434782608695656
46,0.0038680738070979714,11.624253273010254,30.434782608695656
47,0.003934261505492032,11.63093376159668,30.434782608695656
48,0.0036403355188667774,11.617818832397461,30.434782608695656
49,0.0029466794803738594,11.596918106079102,30.434782608695656
50,0.002885033958591521,11.60177993774414,30.434782608695656
51,0.002913500531576574,11.599470138549805,30.434782608695656
52,0.0032183832954615355,11.598164558410645,30.434782608695656
53,0.002599642612040043,11.620229721069336,30.434782608695656
54,0.002516384585760534,11.661872863769531,30.434782608695656
55,0.00265717227011919,11.68667984008789,30.434782608695656
56,0.0022471374832093716,11.711187362670898,30.434782608695656
57,0.002050927374511957,11.735725402832031,30.434782608695656
58,0.0019007042283192277,11.763060569763184,30.434782608695656
59,0.0019516017637215555,11.792825698852539,30.434782608695656
60,0.0023628154303878546,11.821205139160156,30.434782608695656
61,0.0017560688429512084,11.8355131149292,30.434782608695656
62,0.0017205914482474327,11.859211921691895,30.434782608695656
63,0.0017923926352523267,11.879406929016113,30.434782608695656
64,0.0016180551028810441,11.897772789001465,30.434782608695656
65,0.0015296143828891218,11.917284965515137,30.434782608695656
66,0.0017067155567929149,11.938619613647461,30.434782608695656
67,0.0014669373049400747,11.95703125,30.434782608695656
68,0.0016052445862442255,11.98450756072998,30.434782608695656
69,0.0015329340822063386,12.017374038696289,30.434782608695656
70,0.0013928951229900122,12.05152416229248,30.434782608695656
71,0.001453497854527086,12.073107719421387,30.434782608695656
72,0.0013978609931655228,12.092633247375488,30.434782608695656
73,0.0013253328506834805,12.103965759277344,30.434782608695656
74,0.0012402623542584479,12.085210800170898,30.434782608695656
75,0.0012583147617988288,12.088436126708984,30.434782608695656
76,0.0013158974470570683,12.091534614562988,30.434782608695656
77,0.001174210978206247,12.090410232543945,30.434782608695656
78,0.001215228287037462,12.103996276855469,30.434782608695656
79,0.0011620751465670764,12.108150482177734,30.434782608695656
80,0.0011573173105716705,12.112774848937988,30.434782608695656
